Product Id,Product Handle,Product Title,Product Status,Product Description,Product Subtitle,Product External Id,Product Thumbnail,Product Collection Id,Product Type Id,Product Created At,Product Deleted At,Product Discountable,Product Height,Product Hs Code,Product Image 1,Product Image 2,Product Image 3,Product Image 4,Product Is Giftcard,Product Length,Product Material,Product Mid Code,Product Origin Country,Product Sales Channel 1,Product Updated At,Product Weight,Product Width,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price EUR,Variant Price Europe [EUR],Variant Price USD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
prod_01JE69FJKDEY4QPYVCS75G7HPM,t-shirt,Medusa T-Shirt,published,"Reimagine the feeling of a classic T-shirt. With our cotton T-shirts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,,,2024-12-03T12:56:18.237Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png,false,,,,,sc_01JE68SC8228FAMVRE7RE9M61F,2024-12-03T12:56:18.237Z,400,,variant_01JE69FJQR0SXMYEVACS3BVRR2,XL / Black,SHIRT-XL-BLACK,,,,,true,false,,2024-12-03T12:56:18.427Z,,,,,,Size,XL,Color,Black,,10,,15,prod_01JE69FJKDEY4QPYVCS75G7HPM,2024-12-03T12:56:18.427Z,0,,
prod_01JE69FJKDEY4QPYVCS75G7HPM,t-shirt,Medusa T-Shirt,published,"Reimagine the feeling of a classic T-shirt. With our cotton T-shirts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,,,2024-12-03T12:56:18.237Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png,false,,,,,sc_01JE68SC8228FAMVRE7RE9M61F,2024-12-03T12:56:18.237Z,400,,variant_01JE69FJQR5M6PDWSFCHA3DFP6,XL / White,SHIRT-XL-WHITE,,,,,true,false,,2024-12-03T12:56:18.427Z,,,,,,Size,XL,Color,White,,10,,15,prod_01JE69FJKDEY4QPYVCS75G7HPM,2024-12-03T12:56:18.427Z,0,,
prod_01JE69FJKE1XAN7Y562Y461SAM,sweatpants,Medusa Sweatpants,published,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,2024-12-03T12:56:18.237Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,false,,,,,sc_01JE68SC8228FAMVRE7RE9M61F,2024-12-03T12:56:18.237Z,400,,variant_01JE69FJQS2E39QDBN30BFHEHP,S,SWEATPANTS-S,,,,,true,false,,2024-12-03T12:56:18.427Z,,,,,,Size,S,,,,10,,15,prod_01JE69FJKE1XAN7Y562Y461SAM,2024-12-03T12:56:18.427Z,0,,
prod_01JE69FJKE1XAN7Y562Y461SAM,sweatpants,Medusa Sweatpants,published,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,2024-12-03T12:56:18.237Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,false,,,,,sc_01JE68SC8228FAMVRE7RE9M61F,2024-12-03T12:56:18.237Z,400,,variant_01JE69FJQS1Z799VCR9DD7TP73,M,SWEATPANTS-M,,,,,true,false,,2024-12-03T12:56:18.427Z,,,,,,Size,M,,,,10,,15,prod_01JE69FJKE1XAN7Y562Y461SAM,2024-12-03T12:56:18.427Z,0,,
prod_01JE69FJKE1XAN7Y562Y461SAM,sweatpants,Medusa Sweatpants,published,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,2024-12-03T12:56:18.237Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,false,,,,,sc_01JE68SC8228FAMVRE7RE9M61F,2024-12-03T12:56:18.237Z,400,,variant_01JE69FJQSDRCDJ57STY6R53HQ,L,SWEATPANTS-L,,,,,true,false,,2024-12-03T12:56:18.427Z,,,,,,Size,L,,,,10,,15,prod_01JE69FJKE1XAN7Y562Y461SAM,2024-12-03T12:56:18.427Z,0,,
prod_01JE69FJKE1XAN7Y562Y461SAM,sweatpants,Medusa Sweatpants,published,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,2024-12-03T12:56:18.237Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,false,,,,,sc_01JE68SC8228FAMVRE7RE9M61F,2024-12-03T12:56:18.237Z,400,,variant_01JE69FJQS5E46A0C18X6WJAB3,XL,SWEATPANTS-XL,,,,,true,false,,2024-12-03T12:56:18.427Z,,,,,,Size,XL,,,,10,,15,prod_01JE69FJKE1XAN7Y562Y461SAM,2024-12-03T12:56:18.427Z,0,,
prod_01JE69FJKERB015F7HKB1P535M,shorts,Medusa Shorts,published,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,2024-12-03T12:56:18.237Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,false,,,,,sc_01JE68SC8228FAMVRE7RE9M61F,2024-12-03T12:56:18.237Z,400,,variant_01JE69FJQSWC7F0FX4CW2VEGG9,S,SHORTS-S,,,,,true,false,,2024-12-03T12:56:18.427Z,,,,,,Size,S,,,,10,,15,prod_01JE69FJKERB015F7HKB1P535M,2024-12-03T12:56:18.427Z,0,,
prod_01JE69FJKERB015F7HKB1P535M,shorts,Medusa Shorts,published,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,2024-12-03T12:56:18.237Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,false,,,,,sc_01JE68SC8228FAMVRE7RE9M61F,2024-12-03T12:56:18.237Z,400,,variant_01JE69FJQS7EFSZ4T81YZDQR1N,M,SHORTS-M,,,,,true,false,,2024-12-03T12:56:18.427Z,,,,,,Size,M,,,,10,,15,prod_01JE69FJKERB015F7HKB1P535M,2024-12-03T12:56:18.427Z,0,,
prod_01JE69FJKERB015F7HKB1P535M,shorts,Medusa Shorts,published,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,2024-12-03T12:56:18.237Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,false,,,,,sc_01JE68SC8228FAMVRE7RE9M61F,2024-12-03T12:56:18.237Z,400,,variant_01JE69FJQS7M1MZ134M2PPGZ39,L,SHORTS-L,,,,,true,false,,2024-12-03T12:56:18.427Z,,,,,,Size,L,,,,10,,15,prod_01JE69FJKERB015F7HKB1P535M,2024-12-03T12:56:18.427Z,0,,
prod_01JE69FJKERB015F7HKB1P535M,shorts,Medusa Shorts,published,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,2024-12-03T12:56:18.237Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,false,,,,,sc_01JE68SC8228FAMVRE7RE9M61F,2024-12-03T12:56:18.237Z,400,,variant_01JE69FJQTCFT20G0FN3CF68WM,XL,SHORTS-XL,,,,,true,false,,2024-12-03T12:56:18.427Z,,,,,,Size,XL,,,,10,,15,prod_01JE69FJKERB015F7HKB1P535M,2024-12-03T12:56:18.427Z,0,,
prod_01JE8STTDFTJ33NZRBD311J3WJ,black-noir,black noir,published,"Reimagine the feeling of a classic T-shirt. With our cotton T-shirts, everyday essentials no longer have to be ordinary.",,,https://cdn.jsdelivr.net/gh/Elvis-Osano/s3-images/public/Shop-16.webp,,,2024-12-04T12:20:32.809Z,,true,,,https://cdn.jsdelivr.net/gh/Elvis-Osano/s3-images/public/Shop-16.webp,https://cdn.jsdelivr.net/gh/Elvis-Osano/s3-images/public/Shop-28.webp,https://cdn.jsdelivr.net/gh/Elvis-Osano/s3-images/public/Shop-29.webp,,false,,,,,sc_01JE68SC8228FAMVRE7RE9M61F,2024-12-04T12:20:32.809Z,,,variant_01JE8STTJJ111SFKNGEEJ6BQEQ,Default variant,,,,,,true,true,,2024-12-04T12:20:32.979Z,,,,,,Default option,Default option value,,,,20,20,20,prod_01JE8STTDFTJ33NZRBD311J3WJ,2024-12-04T12:20:32.979Z,0,,
